Sub,mm2_r,mm2_z
02135-A,0.647712491727652,0.77134780463554
02138-A,0.61064649242048,0.709951617338084
02152-A,0.684994002423333,0.838462802408572
02160-A,0.278171323967156,0.285698931171697
02182-A,0.594909845876503,0.68523142277587
02186-A,0.0867383257581232,0.0869568393454702
02210-A,0.547367366863219,0.614614730392831
02211-A,0.716343651110916,0.900094028266656
02228-A,0.590917918669055,0.67907530610856
02243-A,0.306197387278379,0.316343968438981
02247-A,0.439908175968491,0.47211694103807
02255-A,0.737408013416723,0.944774094196371
02270-A,0.454938495589748,0.490910133607492
02277-A,0.238713053877291,0.243408954266195
02294-A,0.290978381668589,0.299634813962033
02295-A,0.433268715377865,0.463913831570797
02296-A,0.515781285443216,0.570574795376523
02303-A,0.503235609515952,0.553629643339238
02308-A,0.152335546368889,0.153530602860578
02312-A,0.605652236490684,0.702026081198598
02315-A,0.398230982999855,0.421544727023902
02322-A,0.476996999787543,0.51908952532445
02330-A,0.34417802255681,0.358824296652366
02337-A,0.702690436539744,0.872595495784797
02340-A,0.650817876431741,0.776716248323072
02342-A,0.2638368713445,0.270227886266353
02349-A,0.445682864393848,0.479300044765239
02351-A,0.772234922472576,1.02584098054575
02362-A,0.373882036816331,0.392928411156531
02363-A,0.654667131110728,0.783423174554278
02380-A,0.518083358158919,0.573716356370063
02385-A,0.624989125495552,0.733150689255111
02387-A,0.438604711022745,0.470501849912184
02394-A,0.490222551002823,0.536353247455564
02397-A,0.021506676600603,0.0215099934000212
02398-A,0.68562026883746,0.839643648477599
02410-A,0.715556988256601,0.898480079040387
02425-A,0.759978531112365,0.99616425834323
02433-A,0.538538210916312,0.602094388815892
02438-A,0.797871021919499,1.09272623963616
02467-A,0.301038397823157,0.310661091972002
02468-A,0.212771587216293,0.216072574312277
02471-A,0.634724344427,0.749288591570926
02477-A,0.435594072140183,0.466780153607148
02479-A,0.59972274759882,0.692714086227682
02494-A,0.10769915459464,0.108118481481929
02506-A,0.541018294239509,0.605594177190895
02509-A,0.432446171903939,0.462901637711252
02510-A,0.475846773732656,0.517601564910481
02519-A,0.501818982596448,0.551734403870777
02538-A,0.590962607123497,0.679143974160551
02550-A,0.240973677587855,0.24580755857705
02556-A,0.482492593917008,0.526228149439652
02564-A,-0.0381600584426402,-0.0381785974090285
02571-A,0.64445808636681,0.765761517668151
02581-A,0.65021516639093,0.775671378971326
